observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,measurementMethod,MeasurementPeriod
country/IND,2023,12.8,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
country/IND,2023,14.1,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
country/IND,2023,24.8,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1159,2024,37.2,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1159,2024,9.2,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1159,2024,9.4,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1159,2024,20,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1159,2024,24.2,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1159,2024,34.6,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1159,2024,9.6,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1159,2024,10.8,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1159,2024,19.1,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1159,2024,25.8,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1162,2024,41.6,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1162,2024,5.6,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1162,2024,4,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1162,2024,22.4,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1162,2024,26.3,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1162,2024,36.2,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1162,2024,6.9,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1162,2024,5,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1162,2024,25.1,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1162,2024,26.8,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1164,2024,41.8,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1164,2024,8,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1164,2024,4.6,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1164,2024,21.6,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1164,2024,24.1,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1164,2024,34.8,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1164,2024,8.6,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1164,2024,6.1,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1164,2024,23.3,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1164,2024,27.3,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1165,2024,48.3,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1165,2024,8.7,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1165,2024,10.9,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1165,2024,11.9,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1165,2024,20.3,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1165,2024,44.9,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1165,2024,9,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1165,2024,13.5,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1165,2024,12.8,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1165,2024,19.9,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1168,2024,50.6,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1168,2024,11.4,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1168,2024,3.3,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1168,2024,10.5,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1168,2024,24.2,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1168,2024,46.4,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1168,2024,12.5,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1168,2024,7.1,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1168,2024,9.3,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1168,2024,24.7,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1353,2024,33.8,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1353,2024,9.3,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1353,2024,20.4,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1353,2024,8.8,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1353,2024,27.6,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1353,2024,32.3,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1353,2024,9,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1353,2024,21.2,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1353,2024,9.4,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1353,2024,28.2,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1171,2024,29.8,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1171,2024,8.4,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1171,2024,7.2,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1171,2024,33.4,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1171,2024,21.2,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1171,2024,28.8,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1171,2024,8.2,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1171,2024,8,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1171,2024,32,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1171,2024,23.1,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1061,2024,47.3,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1061,2024,10.6,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1061,2024,15,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1061,2024,3.6,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1061,2024,23.5,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1061,2024,40.4,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1061,2024,11.2,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1061,2024,16.3,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1061,2024,3.6,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1061,2024,28.4,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1174,2024,43,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1174,2024,7.1,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1174,2024,26.8,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1174,2024,2.9,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1174,2024,20.2,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1174,2024,37,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1174,2024,8.5,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1174,2024,23.7,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1174,2024,5.5,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1174,2024,25.3,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1177,2024,41.9,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1177,2024,13,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1177,2024,17.7,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1177,2024,5.7,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1177,2024,21.7,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1177,2024,36.3,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1177,2024,11.7,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1177,2024,16.4,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1177,2024,7.2,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1177,2024,28.4,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1184,2024,52.5,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1184,2024,8.3,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1184,2024,6.2,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1184,2024,13.3,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1184,2024,19.6,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1184,2024,47.3,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1184,2024,9.9,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1184,2024,10.5,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1184,2024,12.2,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1184,2024,20.1,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1185,2024,38,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1185,2024,10.1,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1185,2024,9.8,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1185,2024,15.1,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1185,2024,27,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1185,2024,33,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1185,2024,9.9,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1185,2024,11.2,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1185,2024,16.3,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1185,2024,29.6,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1186,2024,25.4,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1186,2024,7.7,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1186,2024,6.9,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1186,2024,38.2,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1186,2024,21.8,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1186,2024,25.5,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1186,2024,7.4,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1186,2024,6.6,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1186,2024,37.8,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1186,2024,22.7,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1188,2024,52.2,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1188,2024,10.3,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1188,2024,12.1,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1188,2024,5.4,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1188,2024,20,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1188,2024,48.2,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1188,2024,10.2,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1188,2024,13.8,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1188,2024,5.9,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1188,2024,22,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1191,2024,46.7,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1191,2024,9.9,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1191,2024,9,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1191,2024,9.7,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1191,2024,24.7,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1191,2024,40,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1191,2024,9.7,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1191,2024,11.7,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1191,2024,12,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1191,2024,26.6,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1193,2024,46.9,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1193,2024,5,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1193,2024,4.2,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1193,2024,23.3,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1193,2024,20.7,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1193,2024,46.6,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1193,2024,4.5,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1193,2024,4.1,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1193,2024,25.4,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1193,2024,19.4,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1195,2024,43.3,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1195,2024,6.3,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1195,2024,3.3,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1195,2024,24.5,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1195,2024,22.6,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1195,2024,35.3,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1195,2024,6.8,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1195,2024,4.5,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1195,2024,28.8,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1195,2024,24.6,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1502,2024,37.9,DietaryIntake_Protein_Cereal_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1502,2024,4.8,DietaryIntake_Protein_Pulse_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1502,2024,3.9,DietaryIntake_Protein_Milk_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1502,2024,26,DietaryIntake_Protein_EggFishMeat_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1502,2024,27.5,DietaryIntake_Protein_NIIOtherFood_Rural_AsAFractionOf_DietaryIntake_Protein_Rural,Percent,100,,
wikidataId/Q1502,2024,36.3,DietaryIntake_Protein_Cereal_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1502,2024,4.7,DietaryIntake_Protein_Pulse_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1502,2024,4,DietaryIntake_Protein_Milk_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1502,2024,25.3,DietaryIntake_Protein_EggFishMeat_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
wikidataId/Q1502,2024,29.7,DietaryIntake_Protein_NIIOtherFood_Urban_AsAFractionOf_DietaryIntake_Protein_Urban,Percent,100,,
